Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-10-27,-602623.5594879969,204107827.8565045,-193627743.63649094,4424198913.164617,-4179185169.2601347,684200340.2882599,-657790058.8396742,-5939923.583997073,5840515.8207820235,8089461.38821998,-7922395.668094654
2016-10-28,-808873.2607895401,207046057.21330488,-200832286.51330584,4442339226.313982,-4281039053.187614,682344797.9429657,-646518401.730958,-5942340.23564601,5817423.864403196,7714903.100333685,-7493935.711864974
2016-10-31,-330579.869275111,217963237.51088375,-218227963.0412873,4737094044.516125,-4663487795.628186,711611697.4788667,-664526228.856416,-6114342.091721712,5936167.057300961,6861824.84568774,-6592293.908709131
2016-11-01,2385105.2271530097,170170083.6656587,-170537648.11165887,3917514821.1791906,-3887703272.0408115,683666668.627881,-637894346.0353291,-5832951.435026431,5645729.009396046,6181907.8158907015,-5954494.005387427
2016-11-02,1875946.2858727118,140070245.48171836,-144931360.80861896,3374201918.3338304,-3424110075.7030177,646018478.1755723,-613212779.2821865,-5490441.8128228225,5424227.007549755,5492836.770235729,-5387377.869008923
2016-11-03,966853.0905358912,142228223.19357514,-147541204.4662674,3359946231.5842714,-3400468528.264198,634060225.2029614,-597712939.8039088,-5221235.16710828,5111689.6181319235,4968057.782324759,-4839064.8174417345
2016-11-04,-7573749.711702323,150084547.4061628,-153351040.7192105,3403610129.5483265,-3468316100.6380014,636299218.8010266,-613660469.4342016,-5299597.113525657,5332740.145337032,4681426.734704971,-4674751.6345074605
2016-11-07,-1049390.8564235787,236257886.92250007,-242074472.8549662,4926226313.150772,-4954159005.521732,688247330.6292443,-647641040.7279949,-6106336.282223743,6032745.987264859,4137577.4894884834,-4028196.825820039
2016-11-08,1677075.626679279,255694766.6759622,-259363627.4083909,5216120709.145163,-5222682558.17174,691626959.1066661,-639114553.7395902,-6147950.012512919,6129543.519394026,3785648.1403403347,-3666133.244864876
2016-11-09,-3704760.068011563,392745695.8708683,-383108137.7709247,6076785949.563246,-6011901809.935721,578144661.6309617,-543785348.7921758,-5618211.47921233,5797701.097526718,2963585.4540167553,-2944266.886489014
2016-11-10,872822.0522791229,502537397.18612075,-489619244.1108568,6384541229.114828,-6183696695.277239,452545958.0110733,-441629409.8220855,-4803846.334800064,5084221.595451085,2143049.2984042685,-2205986.100114872
2016-11-11,-819940.5741705734,594664736.1087116,-581067627.967778,6845802580.129236,-6598878989.267685,424175055.0010741,-416195271.6913075,-4464251.681421235,4820370.598394764,1748574.3812200343,-1824317.2997930222
