Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-07-15,0.0,302790522.29094994,-302802721.5718132,4996614028.407264,-4912507136.592623,556012117.1420157,-542934206.6399114,6250000.0,-6250000.0,11946381.845014691,-11738522.544588841
2016-07-18,-442499.2901785306,304333757.4640242,-302282305.060455,5099087693.613241,-4973953337.261257,577359414.4373617,-564500637.0696323,6488516.337076809,-6495768.632725707,11341437.940796876,-11152140.891310744
2016-07-19,-682575.0285710546,294246734.5221565,-287543843.8141931,5079886860.150466,-4911311345.6779,580956683.6864059,-568433102.5657601,6533183.9443448875,-6522673.490321886,11071714.3845453,-10866922.366621977
2016-07-20,-1266068.8976905607,314355765.2235069,-304697475.3360192,5329029677.162701,-5093183697.67616,592776779.7983108,-575939507.0556009,6552707.442142621,-6515836.622552361,10811868.59654544,-10559771.115156228
2016-07-21,3696093.0626480463,290388346.573755,-285407266.8148965,5038141599.7096,-4893082710.841523,592768847.0038838,-583933614.4153557,6495491.627954113,-6457188.528470993,10385532.6572926,-10193631.075443272
2016-07-22,-2110345.129840377,321156708.76382554,-326785103.1481515,5435496617.856958,-5398536889.89035,588760394.7785897,-582818039.2990367,6513345.742593532,-6452549.251054501,10020560.691873131,-9822094.153269775
2016-07-25,-280012.3415302591,301812923.81028116,-302675372.6174897,5309395073.058532,-5244058594.492025,607159708.6313081,-608908106.4985011,6704202.697101934,-6711278.495294353,9231132.484232131,-9146599.96142764
2016-07-26,102164.89957099687,318713799.6800502,-317013046.6267437,5441156820.941212,-5360513102.7589445,607473253.02234,-616875942.343834,6721084.374592442,-6820653.085209422,8879923.877909828,-8902588.754829573
2016-07-27,-5579622.432501566,302709647.9527757,-302056207.1946376,5212804474.571329,-5053332668.865956,602425797.8269479,-603916355.8265643,6665804.854052177,-6738671.435824517,8448690.161951154,-8391196.89218268
2016-07-28,-469907.44070842303,328570103.37241095,-321307324.81498814,5491516386.908193,-5335302022.440211,588785784.5676315,-607978639.0377116,6492870.947097768,-6642103.604315387,7894162.166502808,-7992969.72185811
2016-07-29,1365416.4545785333,347200624.91456825,-329049370.40883833,5689561258.973619,-5451316097.561475,576164267.4418936,-600050517.7142626,6402058.014831906,-6509054.1069179075,7408189.9573444035,-7524991.332225472
2016-08-01,286531.98736160935,343739445.225315,-311874939.6333029,5713617075.768394,-5423092086.450533,585657613.967514,-615746712.4788058,6460312.215447862,-6656437.6523943115,6434348.050852677,-6594625.081384558
2016-08-02,-3700342.929435786,279793222.1232636,-249578631.7110099,5076156877.173828,-4701702398.835327,619284453.9513996,-631587584.0343838,6679675.392029883,-6753251.462841528,6357134.113626337,-6351864.197730209
2016-08-03,-579958.9871683612,315985193.3627981,-263414525.34758744,5328371013.619434,-4752858880.1795435,618950053.132077,-635519152.4351475,6704324.698627882,-6714291.683565673,5996772.307613853,-5983836.099501958
2016-08-04,3048611.796054023,316787286.51809865,-271497521.21027756,5340569146.893522,-4773574654.68618,614714076.226291,-628480688.5473027,6649914.299679691,-6508104.742771877,5562554.652512186,-5491427.494198594
2016-08-05,436537.2658599324,351321867.15596986,-322053571.7217408,5710519638.157236,-5238361268.766042,613120482.5538297,-616996915.2750466,6586161.854739538,-6445970.011601552,5162803.17985123,-5037841.265326174
2016-08-08,-193880.31759292318,334538331.0445956,-316145415.27011573,5598833150.419203,-5223204646.594761,634515465.3977816,-645621199.4468503,6718482.147796366,-6623842.856177378,4164469.084107634,-4111926.6049017804
2016-08-09,-1231652.7723423485,338265407.03343195,-309832321.29704666,5661312234.571404,-5247293606.968155,626533942.6535238,-653223685.2434328,6621356.69849758,-6658568.55008914,3735646.3724365165,-3764267.235641936
2016-08-10,-6024.200270244968,324053509.61524606,-297772269.3581419,5569308110.765942,-5215332181.091351,629561871.9566672,-671965633.54505,6572932.956072841,-6690297.9077266,3357191.5553118903,-3434570.82399002
2016-08-11,1770641.4104321008,349333912.9756012,-320563120.6417051,5786487057.37579,-5442914009.39093,648732884.7779692,-660954194.3343154,6574743.2430882165,-6575697.2996003665,3031956.156170346,-2999012.960244359
2016-08-12,-2134833.338797263,346858991.9402768,-322194900.69798505,5744378619.453938,-5447567541.933883,648381246.0212646,-681198470.9191439,6527651.919998445,-6657540.917261552,2639190.1967736688,-2678891.1285684034
2016-08-15,83505.71849422043,367603404.6078129,-346517699.97113365,5964478642.061458,-5657001611.684841,654169526.1804223,-689373159.9498909,6477609.830315784,-6495539.894358368,1509538.8066473883,-1517810.4678800022
2016-08-16,1785550.4330956852,327056800.06337,-298950874.1359649,5502168285.981339,-5050088543.059628,611918536.9144684,-691092990.3521278,6224709.593608219,-6823558.799705735,1076452.4359090293,-1167316.5979133
2016-08-17,906687.4300236658,314031168.47160435,-287673021.8680024,5530029977.253174,-5168763797.038827,660535081.2053833,-760726299.2808762,6307294.257215222,-7224184.000327412,748881.8537287787,-835725.7304080658
2016-08-18,1752530.2994728563,348289874.3415139,-308078053.6919249,5957032696.196159,-5514131841.10112,634842538.1114118,-859092202.8921559,5883598.709927751,-7561711.465685181,356365.45622201107,-452073.8343416447
2016-08-19,1849852.4533262255,596444506.2814108,-553284606.6008047,4677986250.746388,-4573755032.583904,626025344.6611795,-594823769.8249485,6250000.0,-6250000.0,10052092.755792696,-9822231.285217743
2016-08-22,-221040.71723831305,234845872.5354978,-231388580.74651203,4781651796.933672,-4622579746.309058,658585719.142735,-625595715.6102784,6559378.04959954,-6548550.532658104,9431265.5028473,-9205142.539211988
2016-08-23,1694048.537416121,253004622.9819099,-248093802.8767662,4926950292.427225,-4856015981.352269,664089530.8732255,-636094027.5735468,6513313.247176429,-6566837.729563357,9057617.591595177,-8912040.569072396
2016-08-24,206439.02896894046,225186924.59399223,-219017778.198587,4586413461.782355,-4511259023.150503,669165300.3061631,-641753318.3667891,6565609.098821096,-6594916.520405193,8754444.104462156,-8604102.623823976
2016-08-25,-7621350.296744792,228284802.51431188,-225045603.94607288,4646500625.5034075,-4601660989.960503,665810514.5354923,-642866964.1354629,6605632.319591592,-6623768.245244775,8388702.981417581,-8247353.706066406
2016-08-26,489518.0423034044,208652775.39785713,-211701371.38020107,4305870208.264946,-4388234374.102971,659386165.6057925,-645091323.1181686,6655927.40209613,-6675037.056640735,8020662.518781757,-7926601.041056396
2016-08-29,145069.36897171813,223427565.10072777,-227985800.8941366,4762029468.591183,-4842922227.582828,707851593.4287689,-688918217.5661018,7094622.483045407,-7110059.463538152,7351422.805805681,-7243078.657263701
2016-08-30,-1347021.6506463797,220846988.20561343,-222217333.8512261,4666585419.710611,-4719984984.363279,697185420.4182447,-680066803.9248499,7004525.146530478,-7013570.618024705,6849241.407144526,-6748394.852571417
2016-08-31,586459.0118072126,204179871.0980866,-205980240.92684847,4485537454.044935,-4557064647.919789,709582247.7969639,-693960357.4551828,7033974.520152885,-7091029.591375414,6514999.185322339,-6451980.256118448
2016-09-01,1357280.0296629597,200244831.54053456,-203374747.1683492,4440767158.87365,-4569134110.636644,717729828.4699845,-700300389.7283856,7078296.810442455,-7132616.331768206,6154670.309377272,-6089089.767405188
2016-09-02,686831.3846353556,230908258.58583775,-236355423.69153374,5004436214.9655075,-5101739687.193045,730799299.5108328,-696186482.9926362,7134732.584903138,-7125361.960421923,5820285.470314814,-5658700.264450115
2016-09-06,60210.78673078865,215441861.3297096,-223491726.13263702,5165372293.315119,-5303688450.786848,796285949.9530644,-759556144.2047181,7882241.029527245,-7901671.235251605,4557685.429383056,-4443585.43422569
2016-09-07,252229.87179747957,230781036.33755758,-237138908.046382,5311549727.504766,-5503858019.157324,762763080.5758288,-769214132.2653046,7753723.392555341,-7950627.738535323,3987147.3933680225,-4029968.2998983553
2016-09-08,66795.98971374857,209051726.21129215,-224998147.3736873,5016146518.23392,-5247620568.331099,798073551.1208854,-819290409.2704933,8038155.8076983,-8259414.388656633,3694975.293111149,-3764693.9648588235
2016-09-09,-389996.7641813888,99340663.62497818,-110871821.18254405,2718273302.4278193,-2863286093.766615,632510671.6819687,-664424699.1641653,7321688.684804173,-7784246.022598366,2776921.118632459,-2915087.3054929962
2016-09-12,2499825.37311371,127867919.26377517,-137935764.70355117,3712182353.288677,-3692020506.61804,827463699.884996,-851415058.5987232,9097504.088521179,-9447851.202977648,2025024.4548025255,-2072820.8914906294
2016-09-13,2365611.049586728,77613498.93197143,-85954245.1081874,2422107608.993677,-2357329200.2795,650758347.0693576,-639528995.661218,7879223.184456678,-7970794.936413569,1256181.136250298,-1245678.5501189532
2016-09-14,247152.18309648783,71672527.47684355,-77983940.3237998,2282436080.6720476,-2185260150.135274,668617035.8799586,-640336002.2113695,8182678.097776299,-8176712.320907717,866290.7656582282,-843073.4750774002
2016-09-15,-1976350.3164498867,98447817.84990606,-110388594.87443948,3020709958.2493486,-3132072005.420328,823436774.93062,-807775738.9208313,9691375.462426705,-9324217.2374321,523131.4002078343,-505414.63013219513
2016-09-16,1718278.060550101,387336547.69815993,-399601833.72217786,5041090854.89476,-5003198479.724823,571433485.067204,-556480590.0196134,6250000.0,-6250000.0,12055814.826520307,-11962571.984360207
2016-09-19,-365141.13008431473,314761557.26584953,-318041401.1870452,5303062806.063023,-5328105518.518965,592628556.0593175,-576603531.215415,6482700.302542573,-6460077.316156261,11433764.58992487,-11321538.198853025
2016-09-20,1552742.286919388,299484786.7521984,-306230878.4899668,5146517171.885407,-5257130613.08201,592292526.5684557,-581266314.5514884,6505582.376926626,-6507649.159087082,11093762.410844468,-11055008.151773179
2016-09-21,1648185.9037732938,372926661.89029795,-383433038.69033647,5903457625.529728,-6064097546.016052,573606365.2624559,-558773482.184389,6446502.202813171,-6428244.973932249,10527222.679559428,-10432583.230105277
2016-09-22,-2628538.2071919134,423885392.0180605,-450384766.4946928,6436471598.634595,-6717158004.322611,556058424.4473271,-533919585.95045125,6257744.501298224,-6191611.30915176,9877536.757116891,-9665513.836924948
2016-09-23,-2214440.4722934347,370702422.39187425,-396562387.9895425,6151117300.724773,-6464631914.026285,607916551.6355655,-587639772.4191432,5937134.203233538,-5919145.860101945,9708450.386634067,-9559573.69939125
2016-09-26,-1219049.7452843478,316910949.92965674,-338308027.1416406,5770311731.288698,-6071509486.366112,658686949.8101817,-637068038.6956033,5921916.728206148,-5937095.291856827,9037945.450148517,-8909408.219963843
2016-09-27,-3556983.104296878,333015528.3101989,-359437927.06854445,6106233664.510584,-6352397272.157021,676304160.7487352,-634200883.2273188,5895712.013797503,-5791048.181577576,8762185.980566598,-8423727.334194647
2016-09-28,193839.2285434067,370082066.36370504,-396919049.8905277,6500980675.888603,-6746256019.458317,671325494.9056574,-616617894.870847,5678504.244969283,-5498863.2921869205,8205326.7960886285,-7721107.127304496
2016-09-29,-5014263.306906751,308211642.8419771,-327149479.61740565,5744866493.144867,-5985127221.166296,714256629.7928457,-668498347.2935565,5751500.574422307,-5698993.329103379,8136562.604017589,-7812656.339485191
2016-09-30,1267859.4114954171,360871150.0436365,-373287897.4036171,6370594250.662991,-6523127219.707863,690440703.012738,-644940067.5312448,5618475.344673061,-5568242.915309344,7557174.937980175,-7254942.761862945
2016-10-03,-2055812.8627324863,320455347.1711431,-343558972.8899286,5993129184.720458,-6189890460.976628,742634240.0545547,-686845805.8563188,5890222.081877066,-5771499.51166833,6885502.251961134,-6540861.424608936
