Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-08-25,-550403.8922485441,215986421.4097492,-224381674.21585777,4486470154.139246,-4760833529.671651,665230025.6037643,-690298277.7829359,6639470.436149757,-6701375.778653501,8348284.495674681,-8642140.655977603
2016-08-26,312608.17518571985,200414463.48050237,-207046757.8130498,4185497952.067842,-4448905691.403733,658655772.2934431,-684733281.3181725,6695776.2771409135,-6757951.879682109,7979840.844087374,-8271238.769357554
2016-08-29,-107662.52212183736,216651828.79600996,-224136929.38179722,4684806630.20951,-4940143122.257737,705266399.2719698,-736549198.8231663,7135691.488216056,-7249844.805483917,7310643.114521462,-7616025.130543505
2016-08-30,-2214010.0880733356,211583708.2685576,-222793988.04771143,4545247637.425779,-4882659518.947319,690881165.3033103,-730035318.9519054,7039796.545710312,-7185311.908262919,6786920.343286332,-7127165.320888208
2016-08-31,346151.8312986597,195844455.44626474,-209708593.36745593,4390238926.7821865,-4766076695.283427,704732784.9631052,-743856496.1630341,7083338.3525114115,-7273670.41200753,6469689.146827592,-6813629.528289953
2016-09-01,76093.8186681117,196574718.07572222,-204232132.3214856,4458290368.6424,-4723269162.716928,711452884.1240953,-747429032.3037452,7129646.279433345,-7316162.8592553735,6107462.683420503,-6419186.015845427
2016-09-02,-1168407.8358764497,225141989.86766112,-241973197.81833532,4966297433.166162,-5389398547.300083,717959249.5152576,-744391453.5144244,7200950.133594215,-7261406.666083002,5754330.639588767,-5954090.955039545
2016-09-06,459906.79952000827,208454986.68781948,-221629379.19167793,5116505573.468666,-5546284871.006093,792083369.3478905,-825317598.6876881,7941304.801152557,-8116636.620183751,4534155.546968493,-4736047.3664287515
2016-09-07,1827888.6739281423,225135483.5500139,-247105491.56609663,5285940534.1682205,-5824160065.404049,765048685.0658556,-791272229.7786894,7835474.417286582,-7897843.8808674645,3986033.6595538463,-4117756.392395405
2016-09-08,-660190.5136896131,202291691.40105307,-215934058.33123708,4974686886.579086,-5407997677.27388,807276150.8143312,-864875733.929152,8114740.139566721,-8345273.108199939,3706359.039118472,-3938529.0384061513
