Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-08-01,185279.44061006745,318033563.0563494,-321050666.55302906,5304283211.576876,-5417067409.487066,579332733.6938009,-582304100.2821449,-6671728.459095823,6641155.748574868,6384350.761082536,-6458686.920541547
2016-08-02,-2020068.8169747668,261115100.21828172,-262466394.9614103,4669379041.539133,-4745815271.117132,587490993.9615214,-601990864.8404778,-6719696.543612263,6732230.734577134,6094002.874844043,-6246744.434996352
2016-08-03,406878.5993741774,285426313.22570837,-287467567.5257749,4813397650.582624,-4916827297.867091,584200224.9221117,-606369412.2987721,-6730105.004144566,6766606.633816922,5729639.427145127,-5914432.9748645
2016-08-04,-3318352.741085085,287507934.758249,-303776922.2866462,4820322277.525474,-4999540368.682056,583075826.0496904,-594827528.5551689,-6619721.156161588,6589967.552202776,5312641.263169496,-5416890.987486264
2016-08-05,5309633.07878925,341910964.81201315,-356658857.7158127,5308383831.731718,-5480773977.8481865,557229588.153003,-590566323.8703252,-6461085.864870507,6569356.317314919,4787835.1405393025,-5024084.061010066
2016-08-08,449150.17166261,326678082.01063144,-345169772.8926819,5234801920.463324,-5429640443.77072,580163271.0299106,-618416171.0992868,-6693998.915592534,6766099.94101534,3912662.1462021647,-4099626.0074445135
2016-08-09,6269748.495686255,329505095.2575049,-352599698.72808754,5267155180.377678,-5545058104.891113,571366197.7405624,-616656433.1484926,-6545553.124673346,6694593.422237194,3488075.260613496,-3698261.673487355
2016-08-10,1270617.1859600213,311603470.766672,-341922141.3172606,5175745214.748962,-5535173718.949188,586044490.4043117,-630867811.0307188,-6581415.034310017,6720157.171457566,3183615.232638781,-3371957.65994614
2016-08-11,-2953391.326457625,335935641.29274106,-362540327.5917599,5376890606.564755,-5712991839.31851,577445567.4618611,-642036772.6171392,-6430896.202002786,6750064.48873171,2778601.4617914073,-3029536.269427171
2016-08-12,337882.0929002365,336402886.8464867,-354131795.3677581,5359504534.186422,-5682683530.43841,589299401.9205699,-651480950.0182908,-6425008.976390153,6789920.66609592,2455366.7283495837,-2680487.537316281
2016-08-15,436783.22148071614,363669602.44342506,-378282558.309551,5644879104.499064,-5916471673.854954,556596989.5190425,-650069749.1168531,-6239597.006417567,6610830.142165878,1346263.1981764315,-1507492.012517252
2016-08-16,1741826.1298473994,320547218.1320369,-334219795.49987096,5176540127.648596,-5382647373.388704,554286452.8397039,-639994984.2511961,-6377700.210549233,6581726.338411216,1021483.969622532,-1117101.4629447307
2016-08-17,3595482.2061451143,309741511.8773184,-329742666.7642505,5187622684.842008,-5499098035.909079,584956892.5698566,-684235611.9449192,-6422590.6058394015,6758802.512761493,701051.2418700703,-779027.1144882175
2016-08-18,-507312.78909564717,339053226.21100616,-363089692.7512602,5573263089.531939,-5939181827.521578,581726403.3846138,-686837676.3919559,-6577461.21890114,6185565.728417243,353137.45068362216,-370835.8610880877
2016-08-19,-132767.71828280075,589646397.6939799,-610754496.8497365,4460679689.935731,-4641251896.206789,569960286.7878919,-620679699.1561459,-6250000.0,6250000.0,9572607.931741614,-9970905.18107725
2016-08-22,-486549.8055751568,233607305.40044978,-237632820.60882264,4528009499.698329,-4773711063.425863,598916765.9682999,-652225561.5627856,-6546892.595147053,6541968.684251446,8967944.934178848,-9336684.491545027
2016-08-23,792787.5915881051,251406443.8579626,-253493063.96681687,4749578889.264921,-4988819151.547987,610707047.6488559,-664059269.3822205,-6553147.463455007,6533015.438151698,8685781.226878088,-9026771.419453267
2016-08-24,-782242.2979683036,223948451.64643055,-224923677.2227026,4426219407.056599,-4660329220.937498,616643992.0228028,-672903801.3818158,-6588857.240776965,6603903.698580305,8392270.893940434,-8761457.702468589
2016-08-25,-1637817.5027593146,226055982.01505876,-230320655.17358863,4502592595.219768,-4773561781.634182,621382914.5934736,-673520788.2145543,-6632520.112474764,6645841.960387407,8082354.147134307,-8410735.939085403
2016-08-26,-1560284.0027165017,210414096.4318046,-208753860.18987086,4256869602.5477223,-4375666096.581802,624539851.9680233,-668159331.6136484,-6694103.967450639,6689593.645309357,7785163.251919494,-8040142.675798932
2016-08-29,-121913.5101651097,226394496.45586142,-226357339.51244265,4700132914.677681,-4864133963.513824,667291191.0547707,-714967295.0852144,-7110923.727942836,7126820.4362366125,7105183.884028895,-7359994.95297355
2016-08-30,27673.48368352477,224362109.92943847,-224187579.85995084,4646412040.816357,-4779909423.49911,667487034.1560206,-704866190.0389583,-7094372.362069691,7049029.691639278,6698511.33343634,-6866755.153635757
2016-08-31,-712812.7816856679,209017367.05360568,-207362867.65019774,4489219202.142721,-4647881848.839958,678146079.8714416,-717808217.0530648,-7141782.053797065,7130419.050081393,6378632.428045088,-6563614.2983348
2016-09-01,-2127478.640789808,204349362.12838838,-205305435.26398754,4469968716.514451,-4642373418.099839,690393727.1774651,-721984519.6323698,-7240796.102967511,7179805.261769014,6074652.738369709,-6185115.715183456
2016-09-02,865718.0774926816,240025252.07809407,-241473023.28810114,5052932595.657072,-5273137996.369777,689623469.4851873,-721862371.4770656,-7215220.100375944,7209432.913433928,5660334.394500595,-5788771.386440937
2016-09-06,-898708.1534512131,223167867.5534162,-227654024.82912606,5181220526.80389,-5456013046.061743,754800076.1702927,-778731814.6348684,-8021595.292042029,7940057.0444759,4454676.955124378,-4510163.718423415
2016-09-07,90954.21763954719,245315937.39754444,-253661804.36144835,5438865026.153138,-5756278296.717222,739997649.053335,-741318109.3505249,-7935055.62508129,7762395.1459975075,3949116.738006793,-3917979.395829797
2016-09-08,-112456.32883498119,222946969.12326875,-229841235.23336822,5078187721.217672,-5463959339.112009,784565305.0060993,-792116439.7568057,-8301123.755772725,8112186.688527408,3700590.9950663974,-3682161.808157653
2016-09-09,-9105592.675617876,111081042.07338652,-104596214.46814859,2803457499.710969,-2910110142.0789366,646876420.7987548,-667780640.7291818,-7721223.851559306,7862290.010529021,2862196.74222929,-2944754.312937184
2016-09-12,601619.5051199163,139924642.5630204,-130003520.19302022,3703194138.174191,-3747966731.3236856,840099622.7724396,-843578260.0627302,-9499706.477627736,9535133.691613194,2065600.6724376152,-2084252.4618071876
2016-09-13,-1157326.4938909267,88535168.04529026,-76604351.04017514,2354853789.326542,-2339503671.1772137,613171392.5732313,-619329817.4638116,-7981742.664811846,7904630.572082996,1218451.10020258,-1224093.5948546582
2016-09-14,346155.2026836282,82065798.77694911,-68514271.32102957,2222708089.5251374,-2090198536.8697956,602853841.907455,-597562902.6645553,-7973906.094377875,7827172.4865748305,805406.862185409,-800412.3945268774
2016-09-15,778163.1708579881,113052253.69720396,-93962535.46621506,3048803454.091838,-2790306556.4236417,733180785.3712199,-741819320.6464581,-9347480.995054394,9081164.897101838,481117.7312585572,-481049.56262821157
2016-09-16,-2077230.0641674174,404016268.31943274,-388112644.42797107,4905755207.479948,-4919378191.968012,538135288.1713068,-538713013.5897709,-6250000.0,6250000.0,11722011.99356503,-11755711.61075787
2016-09-19,468645.7156742492,319519131.1523793,-314972451.5450276,5214088719.640114,-5207619974.789014,557382380.394649,-558310045.0305166,-6468644.08153506,6467396.566380115,11097195.062820628,-11133880.35970967
2016-09-20,950237.0098461676,304564314.9723501,-297847030.39612305,5100643571.908177,-5064210656.66082,560207140.7154729,-561506449.9053884,-6516319.728743865,6508423.298616711,10817966.56647835,-10852935.122906704
2016-09-21,-462045.1070693707,376329668.56958944,-369162526.95291805,5855277125.91251,-5817396087.754538,543208919.1265471,-545584159.4445695,-6470841.353805163,6465926.50160682,10283823.68099276,-10324384.796259135
2016-09-22,-1422696.548551433,443161342.9388206,-437254623.886906,6504974184.470287,-6458892664.856528,518652712.2550273,-520456946.95103616,-6230834.675254355,6230745.582202668,9532253.53457995,-9566199.213709515
2016-09-23,-1549028.435753627,389600679.83763695,-387911079.0385677,6256114409.63265,-6201060913.592142,571653288.4535472,-568610548.435208,-5959984.37320027,5967492.31156773,9433610.336213965,-9435559.898581626
2016-09-26,3223261.152377753,329803372.3040923,-328392286.0983498,5829199297.496387,-5800190735.07766,620947057.1168168,-618386971.322355,-5972175.28798805,5990463.398510043,8797489.333946124,-8816183.675344234
2016-09-27,199136.05107306526,342808419.22714156,-344916294.71383345,6098161010.503997,-6055123167.0263195,630096359.4385463,-627414530.0486686,-5916758.882778306,5906580.690488348,8466432.190475425,-8452472.546421489
2016-09-28,-1199505.6683436772,379213426.6380991,-381366598.75852484,6464157045.650692,-6479354167.017833,620813407.9580605,-617594113.8375442,-5666727.510165833,5660525.441423146,7859713.247703692,-7848481.530084766
2016-09-29,2004047.1317367496,310139642.6075003,-316517290.4374578,5690380311.37527,-5781162688.9594555,668144271.4854475,-667009410.3336165,-5839359.523960652,5847377.976015622,7906260.076570341,-7907745.741121687
2016-09-30,664298.0797552444,358269345.8767338,-362333169.5307237,6267621026.254557,-6318790341.253002,648462224.1457202,-652045182.3415856,-5754180.958078942,5750629.619943073,7393700.130340311,-7404624.991527889
2016-10-03,1551719.5124363618,321238616.6304591,-318201037.66246283,5937533942.921566,-5949151017.197016,704098975.5660138,-700298997.4752884,-6075258.412747456,6033867.653802983,6791109.767576306,-6743322.406449927
2016-10-04,-143819.4813814153,289238143.3126799,-285671082.83173776,5499607035.164413,-5469467737.603584,707752087.983614,-702439025.8639984,-6140660.522910999,6092624.975588134,6456072.554715356,-6409993.735900929
2016-10-05,778927.7150500263,321003750.8074217,-320890223.6196456,5666538654.316529,-5733744414.025407,658842545.9734247,-663094003.6218989,-5731462.251705088,5780936.670287888,5655721.892182009,-5698115.093740115
2016-10-06,2095112.2329694876,328529605.7671253,-318407764.4756242,5724501275.599732,-5772259427.591735,653994178.1092868,-665692665.9247508,-5519596.878629902,5629729.34414674,5178513.997329678,-5272451.958721958
2016-10-07,-2538100.429777503,295652377.83415306,-277923695.2311543,5427833538.948257,-5386896366.47406,678510005.9342985,-689297560.5737996,-5740280.974306106,5895514.121921255,5031907.396575881,-5126314.267592718
2016-10-10,-1731276.0061238578,317534969.07607985,-307565956.60788345,5860982838.317747,-5901259313.108284,711763305.3723791,-706929553.3860191,-5930961.965304198,6068474.8761925865,4129376.1621890026,-4143845.1909725894
2016-10-11,-1060779.188089212,230088727.37255508,-219415423.8645594,4684559956.181649,-4781792232.124278,754337856.3515775,-739338765.989478,-6399603.8409753535,6447910.0426950455,4016236.97040378,-3968420.237560476
2016-10-12,-334923.7120436309,238604196.01236564,-227390447.31840706,4931288599.994625,-5082778017.28516,782173136.7261486,-767900094.2449002,-6614543.743763848,6664639.571994644,3751711.0097222924,-3710109.1049524713
2016-10-13,822338.236965785,206473683.51504517,-193838057.27850294,4536708342.494718,-4695277417.071784,834088351.9636636,-809359177.3138627,-7095155.173843091,7078990.628142899,3570489.965968929,-3498393.758539873
2016-10-14,298616.3792795517,206176542.2518484,-192407805.41917175,4562135737.0671425,-4717273880.09973,821796580.3605543,-817346374.9245502,-7014078.485218964,7238305.093329018,3083625.9569725296,-3110908.8520297837
2016-10-17,1964366.3583493656,186316347.88189784,-169994450.0448674,4390573484.624405,-4495882016.259623,885111181.5277996,-882882497.7853347,-7401390.722926671,7746348.603768808,1877263.0265281212,-1916194.3208180834
2016-10-18,1223961.107014393,209352569.08023742,-193652824.93820485,4866408952.751176,-4948221615.567053,926960042.7487421,-905056180.667492,-7752968.394887604,8016054.5790921375,1480240.1716549958,-1479815.9813408793
2016-10-19,818805.7040794605,234371518.21770453,-218243883.20722753,5099285365.461506,-5216903195.441794,893846317.4145303,-881730679.3510743,-7489634.001590547,7945655.492496187,953156.1364868695,-968007.1933014153
2016-10-20,-3054511.539583815,217675038.91990393,-201719830.91966653,4682208768.33906,-4857478972.962223,925900239.7600408,-897774438.411941,-7508565.784639416,8137587.790663453,483278.16633405973,-493566.5800806267
2016-10-21,655067.1190828648,455010023.1916959,-450033238.07011515,4973799997.067729,-4962005441.234362,696011506.1401669,-695848894.0108225,-6250000.0,6250000.0,10704973.218486708,-10678831.44075869
2016-10-24,267271.3618643028,261638396.93414903,-262131901.27366656,5425955456.827976,-5417286235.473896,722810110.5252647,-717917658.5281315,-6471489.393769776,6451373.877600713,9911814.317631934,-9851236.277363285
2016-10-25,8461947.25985215,230062677.07229114,-225344289.51057267,4940893725.247273,-4939460880.172098,706312726.8237832,-721445627.9323375,-6369148.132340284,6409001.114727443,9338373.310955547,-9448471.016422842
2016-10-26,-1258014.2107301229,216279987.00440565,-220126573.24919027,4662584581.970085,-4694733702.905214,687896015.5704939,-692285097.899452,-6192722.092337089,6178933.395528348,8721250.7276695,-8717640.554202706
2016-10-27,-6550948.288938405,183873175.6357521,-207688022.09504688,4140490241.3305006,-4263790014.2749176,660562756.0474917,-642357993.5306964,-5851833.136221015,5857178.483135305,7930705.6928051915,-7809545.019287074
2016-10-28,9290266.95199396,191351978.5533542,-214844623.11253035,4153402967.3546467,-4354354546.664348,640030591.3272963,-638526041.3949172,-5768924.043535652,5846137.354998333,7394627.909626676,-7435648.301423543
2016-10-31,-195381.45423882722,207035244.29691467,-227273631.31480515,4508739684.462993,-4667064967.396444,659308479.8417674,-666149983.3074908,-5915004.233808181,5997886.3563967105,6524635.104833318,-6605018.529782854
2016-11-01,-2377210.812131045,166652457.3094608,-177770585.5390068,3808971475.015668,-3869124152.5940437,631960636.8512272,-645905976.8453605,-5612041.886660188,5784296.181426031,5865226.873863888,-6026821.128575847
2016-11-02,1353004.3201331403,142771953.15481567,-147060336.63715535,3391689458.8121967,-3328590546.654336,607836531.5634713,-614957620.3571007,-5436814.885481764,5386613.7282940205,5329617.55208642,-5345683.053418422
2016-11-03,1194439.212753628,140724187.9301922,-150044299.84964052,3329520007.083604,-3344029082.1813335,599744258.264975,-598483352.8869538,-5191419.804089836,5110811.740131654,4839916.409622608,-4808288.806298888
2016-11-04,420512.8083677599,148859339.28915685,-155839442.0112069,3366060628.2498207,-3384938530.869774,603320747.7671293,-605727530.1700939,-5325117.137627399,5248402.3663462605,4589638.0928686615,-4574451.868985422
2016-11-07,-2105186.688131855,231370770.63113153,-245160126.67825505,4817343323.575251,-4880573076.504635,656387761.1075735,-640277316.5225673,-6132598.091675796,5983884.257670802,4059635.3430396183,-3974772.414059895
2016-11-08,753378.193096869,252485031.51506597,-267862199.99264008,5085339641.697544,-5215113897.682663,647313714.2608986,-637926134.1764711,-6109072.526560931,6029901.299603138,3660005.1585826115,-3621058.615827513
2016-11-09,5895948.507644795,364495517.4399525,-401348149.7026267,5881874699.726573,-6001688130.1587515,567521128.7197994,-541314696.5851696,-5866194.206432951,5689529.570244862,3014935.885555085,-2904755.557604651
2016-11-10,3262266.9402727494,458251539.6279508,-516440590.33841616,6055835823.711111,-6290055695.430092,455810024.757173,-431943486.723786,-5240702.834555249,4739538.565040956,2265517.7695522094,-2101073.264892096
2016-11-11,3863349.781995392,540941465.5948393,-607264852.852008,6424843358.201945,-6717502581.603638,422953850.3170259,-396885182.0446186,-4782885.82088155,4462453.854894493,1823550.9287732702,-1710625.1411956823
2016-11-14,-699362.9882242436,607558670.7628738,-685945574.8994843,6588497435.631223,-6977499660.591841,416195978.78556484,-352790155.2625381,-4860860.547214022,4163727.345196037,1038256.9041616715,-893583.0889159271
2016-11-15,-1345136.4356111083,625862046.9005153,-703779553.0996414,6815559407.901532,-7187057473.185797,443857708.85566795,-364868405.90576494,-5044960.110359386,4505877.547001059,817725.9928677289,-712029.683680919
2016-11-16,-2244280.837331354,606517461.8190033,-686235715.6275644,6771204590.380069,-7145115421.742851,456452690.3272554,-365004134.8300848,-5072470.675462456,4633215.196612613,556092.7452927215,-480619.9284155831
2016-11-17,-1345955.4821570097,647856402.8173832,-737312180.897783,6913297214.142857,-7464713567.584733,476149263.366384,-316383100.67762786,-5230100.890395245,4171932.583282292,288106.9266152149,-213669.32845600328
2016-11-18,494788.0266356431,894985485.8363142,-984080999.070143,4287089370.667279,-4329606847.594199,506186211.89011526,-518395095.7037902,-6250000.0,6250000.0,9190130.487449326,-9283942.971805997
2016-11-21,-597102.3805978232,260095577.7499656,-261339753.58350363,4618575560.901235,-4663310855.413422,525449571.48853815,-538842326.6086887,-6514475.555965491,6521336.502554502,8539054.030022178,-8632284.377914812
2016-11-22,2057528.695038844,296280970.079494,-296482537.93125,4990686046.398202,-5023222452.694736,513572876.4091982,-527255831.2432598,-6459159.349946326,6436213.237544318,8069270.610449938,-8143159.320473643
2016-11-23,387441.561762428,316590896.19464767,-306027716.96888196,5196748612.025337,-5131134770.941914,511773101.9589611,-532556470.48538154,-6455420.370019321,6487979.175106331,7718186.539960831,-7878075.77440812
2016-11-25,195769.66659137307,332063653.641196,-319182909.98624766,5493402465.408377,-5435494905.050158,518033868.4262297,-542688617.4415423,-6567216.917465934,6627313.799378596,7151000.196345542,-7332061.880612807
2016-11-28,-3671.828366281814,283577556.9978601,-270589975.6075599,5152029824.104959,-5069820246.087982,554281028.089189,-573152230.473223,-7099587.863599443,7083648.21194258,6590511.050201824,-6675452.509763586
2016-11-29,-615201.1278370798,286317415.8083204,-274939561.2073944,5227925727.655968,-5154822085.10553,551985198.4444692,-568585119.8912623,-7093801.808210041,7066678.678259969,6210460.692212109,-6269464.892988041
2016-11-30,-2930749.7781556062,260359083.74021274,-253827069.9434023,4854769946.823322,-4800331095.273627,567612208.7977438,-584890405.3506999,-7302452.007286334,7308267.445989324,6017734.564549983,-6092926.974493193
2016-12-01,458667.82769803016,252713232.03156692,-246091306.5894912,4602477605.2558565,-4508989656.898749,528477324.4952969,-552132416.8030053,-6981687.020887004,7047994.0876011755,5325546.246707455,-5450157.621617913
2016-12-02,77569.19358799135,250179705.3786348,-243296602.11796364,4654134474.372948,-4560064450.729742,543589998.0811868,-566526998.7188135,-7189428.362477176,7248002.4200235875,5114110.61785203,-5235754.238941284
2016-12-05,905182.6707511367,294575918.22166455,-281417885.2927716,5286648449.174223,-5215042396.328475,564387830.0689379,-601086033.1683805,-7538206.08397891,7646234.550579418,4193876.9526096657,-4338838.455444147
2016-12-06,-1415371.3740764104,326526854.3175739,-325126904.55142117,5633553819.886332,-5719963118.763539,553239582.0559802,-582088124.7515683,-7383592.064782601,7354249.733616142,3733791.36870561,-3799683.336466874
2016-12-07,484130.7461892295,413409053.3743317,-420491192.1807618,6375563470.441744,-6546288440.522173,468443888.91501737,-489617534.28253263,-6515364.325146665,6420348.449491264,2909256.421419178,-2925757.547251734
2016-12-08,-220182.51951002213,469648536.18509305,-484229683.97966886,6810234592.046114,-7017858754.028303,417861927.4986634,-431083689.44182706,-5591072.243167514,5479095.568129584,2249528.8443310205,-2243920.8256454216
2016-12-09,-986312.7213819418,479194691.43899244,-486656092.75659597,6954164238.623243,-7136662845.135952,392577106.16932714,-420880292.8853261,-5418307.798416067,5402023.770748863,1882754.0007419023,-1923220.0011338713
2016-12-12,61803.973810675205,426343903.9437512,-431743171.3666639,6889716913.938408,-7048722927.910297,402703096.27322763,-449149249.88614595,-5842672.392359765,5878216.648241412,1131599.2535778845,-1188209.4334454755
2016-12-13,1192494.8941191474,430815494.9923378,-447117476.91371083,7057375380.101157,-7285469353.159027,386862354.56841075,-422665291.45929855,-5814285.5606430285,5739740.975429755,830137.7201192848,-855368.2414743559
2016-12-14,1157564.2454111446,343653461.30755275,-358833251.9191808,6535654261.695841,-6713158081.508616,533394519.9582963,-529650075.3137671,-7549111.205487175,7083718.147326485,741695.518043377,-714160.4134057227
2016-12-15,-292089.7191175171,370390117.14294434,-392061069.24772644,6712022057.17161,-6928769021.805035,519195330.67180836,-484747537.5844976,-7186643.675815074,6624120.337704277,357578.3241901669,-329075.3378260777
2016-12-16,-569231.387593328,658359099.381525,-681760831.9438047,4698239455.02076,-4872213720.248783,483161977.2295913,-529838130.2120798,-6250000.0,6250000.0,11210423.553268831,-11639452.188050736
2016-12-19,343238.24330118473,313751752.44783914,-313556935.70653945,4933987006.764321,-5098825788.193015,498258187.1301077,-541106189.4360597,-6467711.3768367525,6477522.808804988,10596644.044633774,-10995091.485222932
2016-12-20,-196282.6228283993,339827891.5324963,-339359504.51028544,5228270505.923494,-5380508833.646688,501678280.99301416,-546163123.367439,-6457391.3741126545,6459291.470098672,10280582.085357022,-10672923.21084861
2016-12-21,758216.4987059509,319517525.5549536,-316444865.1365439,5053262015.199748,-5191274300.58316,509281619.6111896,-554312978.0762193,-6525403.396175253,6527494.964683552,10078151.48400699,-10468161.331592686
2016-12-22,2152709.483258812,289060432.78519785,-286727985.6657821,4745706453.413108,-4924090192.144413,509012771.6560557,-558927195.5754151,-6533781.722479341,6546961.867062557,9741535.216599349,-10170231.222308079
2016-12-23,-5569.043775080878,297221795.07613134,-294228632.72231007,4881698013.01227,-5047178773.375195,518575097.2483232,-568936312.6823518,-6594704.570001753,6607945.795678496,9535088.002421755,-9951042.553607166
2016-12-27,162689.99005744298,295630900.45775604,-293322644.57599854,5065112007.164576,-5257758541.59272,555218768.2529072,-609885938.5838819,-7002090.089410429,7044368.722453824,8708987.114630954,-9117188.440446828
2016-12-28,232660.28183367243,241066865.2583775,-240956514.28893626,4460335517.225996,-4648604629.563107,564107952.2986776,-619466617.1711075,-7106988.089695852,7151611.524101492,8479928.429382358,-8877500.825383645
2016-12-29,-88211.16535568115,246582898.09134352,-246102269.82599375,4607596371.852651,-4793253087.488557,574537150.2986618,-634612106.708706,-7180035.023945119,7208719.518781404,8226854.866710639,-8625267.096373282
2016-12-30,-39861.57084969089,224935994.4641983,-225507790.31163383,4377699782.450127,-4552204163.433455,580531545.5035005,-640898840.5118754,-7208701.368343666,7235006.349636774,7909810.924421085,-8286527.559982048
2017-01-03,-2715640.1236414295,236703236.70266014,-238744194.56453466,4760172189.783304,-4925297395.112596,633535297.8932543,-689843310.0983891,-7892454.975826254,7877168.368128577,6993363.796283624,-7261699.259480034
2017-01-04,-336957.2766194095,300498815.96940565,-305308836.46500194,5577181429.058426,-5769914373.258995,628172706.1768332,-673001117.5073912,-7868476.353097468,7822328.195601809,6529151.35870341,-6725569.9315417595
2017-01-05,-1811713.6922830772,265847834.46587175,-273254010.8676676,5173357066.831214,-5407033502.611363,637135126.4332628,-680995600.1808685,-8004692.647112941,7930286.248113214,6220616.013837293,-6384441.752316789
2017-01-06,-1780948.8059427522,259586242.5651818,-273050029.2783692,5189978720.568242,-5472097796.787178,641180476.8698875,-687049297.961763,-8063485.4325087415,8048860.52305226,5845046.38563186,-6031964.416609483
2017-01-09,-1072514.8835494043,212081235.25209686,-220627127.25440094,4713516215.883826,-4888732742.014866,704033400.1526867,-752133449.7790321,-8665465.028740585,8699961.594421584,4989504.866590314,-5156131.672131738
2017-01-10,1741120.2756889495,235872722.86147192,-241802419.4851597,5022769373.050796,-5218107967.74932,707710816.588467,-766429348.6536117,-8773958.053667193,8861455.05125058,4579853.693288708,-4775746.542361412
2017-01-11,1331718.253150375,251320138.95480466,-255294199.7842435,5307751404.719318,-5513609397.464569,715035239.5684485,-779348024.394213,-8608682.14107669,8851810.860726424,4101157.4254775317,-4329467.983445328
2017-01-12,-4394395.695045978,225488261.1473006,-228885393.80722865,5006367352.576057,-5150291755.372793,738613477.4576528,-793542730.2015617,-8825376.012104992,9025325.483298454,3749817.671580009,-3917549.0993130784
2017-01-13,228899.5211237754,245781837.25556752,-257267018.67032462,5377705168.990663,-5577401706.875713,748976191.5670948,-797843332.2778323,-8753322.466670724,9014903.77260302,3291662.8717002477,-3437971.174372387
2017-01-17,1996991.8237510654,189824450.33915094,-206372605.03045583,4829559343.559839,-5073082716.488878,851363263.8430593,-923749265.2491596,-9933667.61047284,10228295.784769636,1599810.9899844087,-1684547.2659004494
2017-01-18,-481757.3379897771,204758543.58114803,-221125810.57616994,5223783796.596819,-5514965371.249916,840533682.8672291,-931034732.1774896,-9901406.958794119,10460350.004894577,1058075.9199604425,-1140361.9636468082
2017-01-19,-744180.3687263407,173640387.32192743,-189534497.76780507,4672457858.255054,-4892296814.569975,903467411.5604215,-988308196.598086,-10651069.248866344,11020631.737618592,570153.6328003027,-602278.9277621898
2017-01-20,149229.09972443443,430818107.3623588,-452392397.3825916,4348034158.632965,-4364603623.047745,528043189.13863677,-541364396.4102384,-6250000.0,6250000.0,9324442.824204313,-9360730.87465505
2017-01-23,-1266683.2789490004,219836416.63647616,-221904241.52934384,4214551033.6516166,-4248369319.6076183,554252643.6611491,-565966076.7393119,-6497949.734819183,6484937.42186781,8687958.454123603,-8695456.647218622
2017-01-24,1242503.2892452034,280325400.45183945,-279490034.83439183,4883262842.382609,-4924993852.003068,548255797.4499716,-557533060.0220454,-6513696.157632191,6453959.618015561,8301312.593113864,-8261488.047306012
2017-01-25,-901389.7243860348,324648013.949613,-324700282.68612,5314128453.974294,-5353330396.65087,531346794.68690133,-532288230.33554626,-6365035.400530757,6299606.153562059,7734453.045636671,-7645762.63062574
2017-01-26,-584819.3812256367,311488823.7474999,-303093473.7308986,5243064529.040885,-5157593977.609627,536602805.8312838,-546672738.1712029,-6371128.871335024,6362630.3170063635,7424774.596498903,-7444704.951485455
2017-01-27,821864.495186688,291900157.88464284,-289510761.45171475,5055233932.814368,-5015707878.76598,542866665.5271302,-549795840.9184201,-6400179.803628878,6359176.137865534,7142036.862144128,-7131796.532651756
2017-01-30,690229.8437988199,239331086.71393293,-239556070.45467696,4643948140.513824,-4625633265.853605,588437531.9559066,-594285558.2390158,-6752939.972161628,6716581.00179159,6551389.736734012,-6540183.683573072
