Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-07-15,0.0,302796531.287768,-302795235.9725901,5013223593.132679,-4934383090.633393,564724509.2664506,-538169484.0231744,6250000.0,-6250000.0,11987129.399574276,-11792897.853010714
2016-07-18,-922536.9491383058,298861985.3836358,-300035389.2281459,5092875807.937979,-4990108097.631279,587793292.8163586,-559141055.953487,6498667.601562214,-6485722.13596702,11404371.68390399,-11190883.338299554
2016-07-19,1423481.681190753,293517615.494967,-286037965.3405516,5126930909.6346855,-4940774713.308325,587698721.2309614,-565181502.8140788,6511543.324619,-6506690.043993901,11070617.888390163,-10929729.945335397
2016-07-20,-4018060.26261776,314478122.0346466,-307762175.651326,5361658782.901459,-5177992033.935846,597040524.4577686,-569874480.1732179,6536182.233373465,-6519373.614764206,10804001.077039182,-10612126.912772696
2016-07-21,-837575.3062673195,289964647.0474459,-286938526.71948636,5118939358.155861,-4979516483.939943,606162298.151053,-577915737.056638,6478415.298021503,-6469631.1694318,10446761.099701159,-10250865.185916882
2016-07-22,-2827183.1645647674,330592422.0217308,-320787186.0042277,5589316946.747802,-5426173068.758452,602554123.4312317,-569273621.658743,6478741.8696889,-6459052.178713992,10055002.654393565,-9826268.330650512
2016-07-25,-358998.7696940652,308737067.01685417,-297926277.454968,5456046933.639891,-5296468819.787432,626026441.634321,-594566680.8864427,6721008.448207522,-6675857.594085762,9323861.308581123,-9122191.820920898
2016-07-26,3717328.4056636454,329786230.10155654,-307637141.3739325,5640986775.233141,-5391731098.489547,624715344.298038,-604474842.3742234,6786042.231474262,-6799583.0602242965,8983271.827341098,-8916580.917409003
2016-07-27,73598.85826215649,319122671.02285814,-291829167.04002035,5389103522.938485,-5088836882.64874,609287622.4327502,-592721798.872068,6640082.411748113,-6708048.841062458,8412946.95005817,-8403235.728050053
2016-07-28,3169490.0573474765,336980308.9185866,-307705036.78566384,5627796550.095692,-5277561854.344599,607022165.6441406,-586593971.2564068,6532338.471010853,-6590782.347021074,7965451.220117676,-7924643.518182151
2016-07-29,285093.0614798656,347955857.5466298,-316318682.44975233,5713474854.276334,-5358217326.389425,589716731.1930321,-576886928.2530968,6386800.591486489,-6491424.5019485075,7412523.370392973,-7444668.946412109
2016-08-01,1361965.9447382428,335321507.6203022,-304844283.35490304,5690515557.874012,-5334690271.754877,598218702.5873073,-596044129.0417297,6486558.46163654,-6606741.763239862,6440735.3410196975,-6531973.654722564
2016-08-02,1767144.74085042,271592515.88256776,-252452733.19070458,4996394447.6412735,-4687509542.146151,620685883.1865895,-606073252.2024088,6617016.562759098,-6616026.347641638,6264379.485420415,-6218963.105752077
2016-08-03,-308649.5087741909,295482431.16737616,-286697341.91953737,5126300321.238006,-4970581309.958038,609206194.6101052,-608325036.1663879,6574955.05138475,-6686365.6676552575,5827225.705246743,-5899459.744380746
2016-08-04,2741215.5420749607,295791088.7138182,-296721923.17196995,5136136042.305383,-5028383639.46413,607146251.9158142,-609105990.6031955,6479719.591428493,-6561747.268773198,5404323.597176934,-5474997.957214158
2016-08-05,1846703.8265247096,349701096.03102833,-332273236.4563662,5672719103.148048,-5346439831.141615,594047341.3167049,-582234466.7567945,6327222.128068635,-6462024.262448706,4932886.068917886,-4966210.246447453
2016-08-08,-17839.092818353733,337314212.1136441,-321181330.0563403,5598525519.518648,-5261412124.552038,619008395.2719141,-593662117.0920882,6523895.117486774,-6567276.067600473,4022366.6969026756,-3975562.7520595873
2016-08-09,1269743.7349413792,353084707.1168126,-312511741.183296,5741781117.270809,-5285777504.963124,610321036.1436121,-601718805.1411572,6402186.863116154,-6611328.460491834,3593004.8768723127,-3649266.284834769
2016-08-10,-50096.575276797914,339992673.9934536,-302965966.9138125,5681017685.273205,-5260373185.259003,635565400.1953615,-609604280.1257205,6422130.361928557,-6533104.69003474,3297616.667202027,-3290230.8239074536
2016-08-11,-2874209.9816466505,369580231.03150976,-324687903.34737414,5863408676.703091,-5510032438.674554,635052802.574291,-617928096.3146942,6243353.19328291,-6567251.850611208,2890701.971053848,-2952484.755608242
2016-08-12,-219684.7342221473,365813195.4477935,-323880610.87204015,5822064858.248043,-5514525722.364498,627591221.4907942,-631766259.9082855,6190860.703490913,-6588197.975940874,2505407.4338454735,-2615422.6769389026
2016-08-15,-357425.328600802,397440747.5907377,-351487959.1935599,6124056987.75537,-5777034573.619009,592401944.5368106,-598699251.823494,5964388.944217739,-6360743.072903532,1370493.7157303751,-1430667.557224151
2016-08-16,3126521.555349259,346373958.8678881,-318519354.3042307,5600272035.36075,-5444358373.679029,595263384.7655517,-596512834.4207162,6127604.856622408,-6380275.885819224,1048744.423110983,-1069487.279516899
2016-08-17,-639873.0311115576,343382010.81451505,-313916758.8281465,5676725553.084389,-5579359122.081673,611242836.6702108,-647880962.9114556,6159665.229433374,-6475762.805486486,709650.9874671622,-747661.3597007114
2016-08-18,-1099438.6987451436,367857649.8255362,-341701968.08887964,5888127011.654415,-6091621650.891417,606930417.9174054,-681893162.6058717,6225428.29158973,-6142239.406306663,354197.5737007146,-371186.60178308235
2016-08-19,-5574309.433230998,620804119.6805764,-592790125.6827018,4563785238.996899,-4659279520.917879,605103757.6926087,-619492081.8977143,6250000.0,-6250000.0,9799805.617772434,-10010858.553491624
2016-08-22,-555013.579377214,234245459.63833916,-233614918.64403945,4671383272.064655,-4739337563.573516,636575647.1016413,-651537638.2080389,6552020.076898628,-6544583.17942071,9187977.854280807,-9382147.419965338
2016-08-23,1988166.8548361408,249210520.0678351,-251522696.3878094,4820811292.038857,-4994264800.774616,648162176.2600698,-664142276.7911832,6556092.165002181,-6545766.074968208,8892650.992738469,-9081328.270553445
2016-08-24,17047.999052783125,226038782.98947403,-219914334.08255458,4541177921.230044,-4626683794.4859705,655633675.6531651,-673212373.9238267,6593874.809151344,-6624213.032676535,8600223.780499227,-8821773.718246147
2016-08-25,61880.9977758491,230708812.57357645,-223473550.0619161,4648772008.875145,-4733432000.524007,662459588.6258265,-680823253.5826863,6666925.262649479,-6679879.091050145,8311670.537772512,-8519438.465417383
2016-08-26,-476457.3411974176,213053220.54280078,-204668493.80833098,4341840706.471275,-4410463825.752413,660870299.3768579,-683744495.2206552,6725308.783501282,-6776570.8722814545,7976734.250149384,-8222469.717209138
2016-08-29,89858.79660537653,231149152.87193406,-223646950.68599313,4823624774.125528,-4944600002.801655,705846887.7282653,-733234119.6703348,7130795.199184146,-7259222.604481582,7276135.124441646,-7553832.826911418
2016-08-30,506172.02902326325,227404700.04356074,-218604593.80268994,4719121458.367929,-4847227605.758938,698973018.2235596,-733679650.7702837,7097473.94724923,-7257947.975233832,6825544.1440531,-7133689.65973092
